2018-05-11 14:20:11;500;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.3169825919780602;0.09915
2018-05-11 14:23:54;2;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;10.707805769877055;0.09035
2018-05-11 14:24:11;5;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;17.46015544905977;0.11236666666666667
2018-05-11 14:24:42;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;7.625792943381201;0.09751666666666667
2018-05-11 14:25:39;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.3832620795914994;0.09863333333333334
2018-05-11 14:26:21;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.3376753098375844;0.09751666666666667
2018-05-11 14:28:17;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;Adam;0.774807732687943;0.999754127379942;0.133791747848816;0.9621333333333333
2018-05-11 14:28:52;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.9990754127379942;2.313173680223139;0.0993
2018-05-11 14:29:39;100;4;[170  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.348770956806961;0.09873333333333334
2018-05-11 14:30:11;100;4;[170 150  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.357342343913062;0.09751666666666667
2018-05-11 14:30:45;100;4;[170 150  28  10];['relu', 'tanh', 'relu', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.3013429594626054;0.11236666666666667
2018-05-11 14:31:30;100;4;[170 150  28  10];['tanh', 'relu', 'relu', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.2984239821219443;0.11466666666666667
2018-05-11 14:32:02;100;4;[170 150  28  10];['tanh', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;1.6213431698057605;0.3432
2018-05-11 14:32:37;100;4;[170 150  28  10];['tanh', 'relu', 'relu', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.2984239821219443;0.11466666666666667
2018-05-11 14:33:10;100;4;[170 150  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.357342343913062;0.09751666666666667
2018-05-11 14:34:14;100;4;[170 150  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.774807732687943;0.999754127379942;2.381997861807048;0.116
2018-05-11 14:34:42;100;4;[170 150  28  10];['relu', 'relu', 'tanh', 'softmax'];0.001;RMSProp;0.774807732687943;0.999754127379942;2.2981777629309073;0.117
2018-05-11 14:35:13;100;4;[170 150  50  10];['relu', 'relu', 'tanh', 'softmax'];0.001;RMSProp;0.774807732687943;0.999754127379942;0.08947532084845261;0.983
2018-05-11 14:35:47;100;4;[170 150  35  10];['relu', 'relu', 'tanh', 'softmax'];0.001;RMSProp;0.774807732687943;0.999754127379942;1.8297904366294258;0.22
2018-05-11 14:36:30;100;4;[170 150  40  10];['relu', 'relu', 'tanh', 'softmax'];0.001;RMSProp;0.774807732687943;0.999754127379942;0.8736549099342752;0.841
2018-05-11 14:36:56;100;4;[170 150  25  10];['relu', 'relu', 'tanh', 'softmax'];0.001;RMSProp;0.774807732687943;0.999754127379942;2.2981777665601055;0.117
2018-05-11 14:39:44;100;4;[240 191  69  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.994606848144778;2.3331984258549268;0.09863333333333334
2018-05-11 14:40:54;100;4;[240 191  99  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.994606848144778;1.9598579934081926;0.23625
2018-05-11 14:41:27;100;4;[240 150  99  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.994606848144778;2.3228878590363458;0.09915
2018-05-11 14:42:36;100;4;[240 150  99  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.897118717491228;0.2744429764762579;0.9239
2018-05-11 14:44:48;100;4;[240 191  69  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.897118717491228;0.2131804468591676;0.94065
2018-05-11 15:07:34;500;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.3169825919780602;0.09915
2018-05-11 15:09:46;500;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.3177561723000695;0.09915
2018-05-11 15:11:17;500;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.321589697571116;0.09915
2018-05-11 15:12:22;200;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.3529875206529343;0.11236666666666667
2018-05-11 15:18:48;200;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.334073313079271;0.09863333333333334
2018-05-11 15:24:29;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.3832620795914994;0.09863333333333334
2018-05-11 15:31:04;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;7.625792943381201;0.09751666666666667
2018-05-11 15:34:47;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;7.625792943381201;0.09751666666666667
2018-05-11 15:37:15;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;7.625792943381201;0.09751666666666667
2018-05-11 15:46:18;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;7.625792943381201;0.09751666666666667
2018-05-11 15:58:34;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;7.625792943381201;0.09751666666666667
2018-05-11 15:59:01;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.3832620795914994;0.09863333333333334
2018-05-11 16:39:38;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;2.3832620795914994;0.09863333333333334
2018-05-11 16:40:08;100;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.99;0.7034193453650509;0.8135
2018-05-11 16:40:48;200;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.99;0.4920520730107511;0.8816666666666667
2018-05-11 16:47:47;500;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.99;0.3588146900574807;0.9078
2018-05-11 16:50:14;10;4;[177  93  28  10];['relu', 'relu', 'tanh', 'softmax'];0.01;RMSProp;0.580156929093833;0.999754127379942;7.625792943381201;0.09751666666666667
